seriesuid,coordX,coordY,coordZ,diameter_mm,file,probability
LKDS-01127,-70.365,-104.301,191.708795833,6.20350490899,LKDS-01127_orig.npy,0.005
LKDS-01127,-24.9663461538,-207.557692308,192.457688128,6.67895717305,LKDS-01127_orig.npy,0.011
LKDS-01127,-94.8333333333,-122.895833333,195.103329108,7.00526594964,LKDS-01127_orig.npy,0.005
LKDS-01127,-97.6338691796,-122.03713969,200.441902557,11.9877029214,LKDS-01127_orig.npy,0.005
LKDS-01127,-73.2668558077,-99.8846795728,204.156381913,16.2505532094,LKDS-01127_orig.npy,0.005
LKDS-01127,-47.227085354,-179.81486421,203.199995637,18.077030852,LKDS-01127_orig.npy,0.009
LKDS-01127,71.7039473684,-89.9407894737,217.199995398,4.77483913203,LKDS-01127_orig.npy,0.005
LKDS-01127,5.79207920792,-140.472772277,225.301975459,7.27976872815,LKDS-01127_orig.npy,0.017
LKDS-01127,39.825,-82.425,227.69999522,4.41304101503,LKDS-01127_orig.npy,0.005
LKDS-01127,32.625,-198.75,252.199994802,4.85718012601,LKDS-01127_orig.npy,0.005
LKDS-01127,18.375,-202.875,281.599994302,3.7221029454,LKDS-01127_orig.npy,0.005
LKDS-01127,69.9460227273,-163.303977273,299.799993992,7.95918198476,LKDS-01127_orig.npy,0.005
LKDS-01127,76.476910828,-156.324044586,308.583433333,9.65326203037,LKDS-01127_orig.npy,0.005
LKDS-01127,77.25,-143.352272727,315.19999373,5.01397046127,LKDS-01127_orig.npy,0.005
LKDS-01127,69.5894784173,-175.912769784,318.594238276,10.2021582653,LKDS-01127_orig.npy,0.011
LKDS-01127,-19.5535714286,-208.660714286,318.69999367,4.93682018447,LKDS-01127_orig.npy,0.006
LKDS-01127,62.5706521739,-178.342391304,322.899993598,7.33934395263,LKDS-01127_orig.npy,0.005
LKDS-01127,86.844279661,-134.539194915,324.05677324,7.66721768117,LKDS-01127_orig.npy,0.067
LKDS-01127,67.3478084416,-177.200892857,326.917038985,10.5566801485,LKDS-01127_orig.npy,0.005
LKDS-01127,54.0957692308,-179.348076923,331.330147301,8.5302464671,LKDS-01127_orig.npy,0.005
LKDS-01127,59.9385888502,-189.241724739,332.04877393,8.18391465003,LKDS-01127_orig.npy,0.005
LKDS-01127,48.8016517357,-181.852323628,339.323341583,15.0531576769,LKDS-01127_orig.npy,0.011
LKDS-01127,-49.2118055556,-189.430555556,341.903696978,7.44420589079,LKDS-01127_orig.npy,0.005
LKDS-01127,-85.7965686275,-157.419117647,346.295091239,8.36066716588,LKDS-01127_orig.npy,0.021
LKDS-01127,39.1375,-185.7,348.799993157,7.00526594964,LKDS-01127_orig.npy,0.005
LKDS-01127,47.7806603774,-183.360849057,348.799993157,6.72149944853,LKDS-01127_orig.npy,0.005
LKDS-01127,47.325,-185.710714286,352.746659757,8.44184376851,LKDS-01127_orig.npy,0.005
LKDS-01128,-57.26161403,157.996210402,718.519480519,6.65029176803,LKDS-01128_orig.npy,0.005
LKDS-01128,88.688611929,173.000915301,722.512,6.20350490899,LKDS-01128_orig.npy,0.005
LKDS-01128,-137.158492088,260.158431053,722.0,4.93682018447,LKDS-01128_orig.npy,0.005
LKDS-01128,150.332954109,252.270457924,724.0,4.31270967107,LKDS-01128_orig.npy,0.005
LKDS-01128,-133.183256987,264.374057513,737.217573222,9.70084930239,LKDS-01128_orig.npy,0.005
LKDS-01128,53.3770290684,203.476910663,748.0,7.86768902858,LKDS-01128_orig.npy,0.371
LKDS-01128,-18.456962812,82.8520447634,759.0,7.74228612445,LKDS-01128_orig.npy,0.005
LKDS-01128,-32.2701396711,205.97903816,760.640350877,7.57958466116,LKDS-01128_orig.npy,0.482
LKDS-01128,-18.9996398637,82.7155574209,763.794759825,9.56361942,LKDS-01128_orig.npy,0.005
LKDS-01128,-43.5809900977,224.644751901,782.0,5.01397046127,LKDS-01128_orig.npy,0.183
LKDS-01128,-40.7259480876,220.860103706,794.864961333,14.752185465,LKDS-01128_orig.npy,0.053
LKDS-01128,69.4512896256,212.37641741,807.6,6.36470650768,LKDS-01128_orig.npy,0.005
LKDS-01128,-30.1085955359,221.056109557,837.78812199,10.5965170548,LKDS-01128_orig.npy,0.982
LKDS-01128,-45.5098702276,161.30968156,851.951446281,12.2732310938,LKDS-01128_orig.npy,0.015
LKDS-01128,51.6855738374,165.055208922,851.0,8.801496716,LKDS-01128_orig.npy,0.005
LKDS-01128,-48.7778145114,109.751575766,873.960893855,6.99226913695,LKDS-01128_orig.npy,0.005
LKDS-01128,-82.3495388843,110.074612202,912.460227273,6.95298589717,LKDS-01128_orig.npy,0.005
LKDS-01128,-86.19435364,106.277184114,918.581081081,5.20888016016,LKDS-01128_orig.npy,0.005
LKDS-01128,-49.028653997,175.032556695,927.921808531,37.0191264736,LKDS-01128_orig.npy,0.957
LKDS-01128,48.9202141359,189.41540439,934.0,7.19468851343,LKDS-01128_orig.npy,0.005
LKDS-01128,-30.9635919395,47.1887923844,938.895015907,12.1666502427,LKDS-01128_orig.npy,0.005
LKDS-01128,-99.7964412406,168.561304805,937.699115044,5.9982782359,LKDS-01128_orig.npy,0.005
LKDS-01128,-54.323044227,161.330483106,947.0,7.0822530586,LKDS-01128_orig.npy,0.059
LKDS-01128,69.721621376,141.099272032,952.275923719,18.5755255509,LKDS-01128_orig.npy,0.029
LKDS-01128,38.6958665912,198.563078281,968.679003559,13.8960883711,LKDS-01128_orig.npy,0.005
LKDS-01128,-26.0708086111,44.8037596632,966.62244898,12.7215504976,LKDS-01128_orig.npy,0.005
LKDS-01128,61.5065446378,136.501865053,965.0,5.85324755321,LKDS-01128_orig.npy,0.006
LKDS-01128,58.8175675953,128.69819544,966.395721925,7.09492259018,LKDS-01128_orig.npy,0.008
LKDS-01128,48.2877359718,146.988629775,969.274096386,8.59105475728,LKDS-01128_orig.npy,0.02
LKDS-01128,85.7410125458,193.039491365,971.348101266,8.45076750007,LKDS-01128_orig.npy,0.005
LKDS-01128,64.5722249747,135.573210061,975.0,5.43367369667,LKDS-01128_orig.npy,0.005
LKDS-01128,49.0638894332,142.390740319,977.438596491,6.88650968646,LKDS-01128_orig.npy,0.005
LKDS-01128,33.2441047431,198.229450524,981.0,4.09670437953,LKDS-01128_orig.npy,0.145
LKDS-01128,31.6776987315,206.453082085,981.0,3.7221029454,LKDS-01128_orig.npy,0.005
LKDS-01128,-94.1909140591,219.24603929,982.0,9.19458070117,LKDS-01128_orig.npy,0.79
LKDS-01128,-89.8815106478,66.625916882,988.0,7.612683704,LKDS-01128_orig.npy,0.029
LKDS-01128,-23.6216493975,47.4131576705,994.298647242,12.2435752593,LKDS-01128_orig.npy,0.005
LKDS-01128,-95.9335338744,217.651867921,992.951298701,8.37884258649,LKDS-01128_orig.npy,0.04
LKDS-01128,-110.082045317,211.15230012,1002.0,4.41304101503,LKDS-01128_orig.npy,0.141
LKDS-01131,64.1652956139,-164.080189227,-38.8112069168,8.72690417402,LKDS-01131_orig.npy,0.005
LKDS-01131,-82.1119814958,-125.318585883,-38.8107207955,14.6638997753,LKDS-01131_orig.npy,0.005
LKDS-01131,104.512801186,-192.066551442,-18.39415966,10.2569115049,LKDS-01131_orig.npy,0.005
LKDS-01131,29.8390590355,-129.829081435,-10.5106829948,10.8781178141,LKDS-01131_orig.npy,0.005
LKDS-01131,55.606699185,-13.0634056975,10.6250389257,22.1043625754,LKDS-01131_orig.npy,0.005
LKDS-01131,-60.1736972726,-18.5231881698,4.20926410109,15.5952930734,LKDS-01131_orig.npy,0.005
LKDS-01131,87.5739665554,-95.8635385613,6.81355341963,8.59105475728,LKDS-01131_orig.npy,0.141
LKDS-01131,-52.2756825107,-163.012522939,10.3999991417,8.24991681203,LKDS-01131_orig.npy,0.039
LKDS-01131,-33.5513727652,-158.134178882,22.9189792936,17.6990302357,LKDS-01131_orig.npy,0.06
LKDS-01131,-47.8114782535,-4.37559196145,20.0151675173,6.97922382841,LKDS-01131_orig.npy,0.005
LKDS-01131,-39.3629573343,6.90488203681,32.4768103599,9.73455648532,LKDS-01131_orig.npy,0.005
LKDS-01131,95.4045295297,-252.4639819,55.8999983668,5.43367369667,LKDS-01131_orig.npy,0.005
LKDS-01131,-58.2450721342,-13.5334992931,57.7020391525,8.68490687259,LKDS-01131_orig.npy,0.413
LKDS-01131,30.3710184725,-185.00929263,61.8274522536,10.7584488107,LKDS-01131_orig.npy,0.005
LKDS-01131,119.398677665,7.41821439857,59.3999983072,4.50900660715,LKDS-01131_orig.npy,0.005
LKDS-01131,114.778686409,5.81198087951,60.0999982953,5.08881687589,LKDS-01131_orig.npy,0.005
LKDS-01131,110.638909298,1.45141565595,60.7999982834,4.68955585078,LKDS-01131_orig.npy,0.005
LKDS-01131,103.275625743,-252.114448512,62.8416649153,6.31720692771,LKDS-01131_orig.npy,0.005
LKDS-01131,-57.1218412711,-135.945829277,82.9345755096,9.90618391462,LKDS-01131_orig.npy,0.008
LKDS-01131,-59.8596459723,-88.5588331715,86.7786119389,11.6925421789,LKDS-01131_orig.npy,0.81
LKDS-01131,-50.8673733196,-166.891395061,97.1035844657,11.0004736546,LKDS-01131_orig.npy,0.005
LKDS-01131,9.61228193197,-230.398557179,97.3846785114,7.65637294578,LKDS-01131_orig.npy,0.022
LKDS-01131,86.5194133069,-118.414578626,102.911377967,22.1550608323,LKDS-01131_orig.npy,0.995
LKDS-01131,68.5042051266,-180.296999114,116.099997342,12.1623480322,LKDS-01131_orig.npy,0.005
LKDS-01131,-62.1546414081,-213.765079072,122.387384622,5.96267930709,LKDS-01131_orig.npy,0.005
LKDS-01131,-33.301731598,-146.819011001,152.817596424,17.3465722685,LKDS-01131_orig.npy,0.034
LKDS-01131,-47.4769500417,-236.963680592,174.616871345,12.8846650603,LKDS-01131_orig.npy,0.011
LKDS-01131,-97.0351315445,-210.692656785,174.62940811,6.1026169792,LKDS-01131_orig.npy,0.005
LKDS-01131,-58.8465280713,-121.967365568,181.565650092,19.8802521456,LKDS-01131_orig.npy,0.005
LKDS-01131,-57.8513264165,-230.177974279,182.599996209,7.57958466116,LKDS-01131_orig.npy,0.3
LKDS-01131,-91.1072044357,-129.899518931,189.232592781,7.01821471469,LKDS-01131_orig.npy,0.005
LKDS-01131,-95.5528302688,-126.934339839,193.39219786,7.46711128404,LKDS-01131_orig.npy,0.005
LKDS-01131,104.146986101,-178.908637246,196.599995971,6.31720692771,LKDS-01131_orig.npy,0.174
LKDS-01131,63.6690912257,-216.203773859,200.870782415,10.5965170548,LKDS-01131_orig.npy,0.005
LKDS-01131,55.7105066888,-117.453124864,200.820863107,8.89902816477,LKDS-01131_orig.npy,0.005
LKDS-01131,121.68383463,-192.152160567,202.899995863,4.31270967107,LKDS-01131_orig.npy,0.035
LKDS-01131,53.2573842682,-239.499163859,209.935985461,9.05698523354,LKDS-01131_orig.npy,0.279
LKDS-01131,49.7013902246,-232.904126448,210.599995732,3.7221029454,LKDS-01131_orig.npy,0.054
LKDS-01131,-58.8840825926,-99.2845699969,213.057442499,8.1361103197,LKDS-01131_orig.npy,0.005
LKDS-01131,79.4073728299,-199.390606843,224.691384381,11.1201665378,LKDS-01131_orig.npy,0.482
LKDS-01131,-30.2791035594,-114.837683243,225.299995482,3.7221029454,LKDS-01131_orig.npy,0.037
LKDS-01131,-86.1014946186,-74.4129885859,226.861804501,10.4470074146,LKDS-01131_orig.npy,0.005
LKDS-01131,-40.1996497675,-93.7453849222,233.933444812,15.6552655312,LKDS-01131_orig.npy,0.019
LKDS-01131,54.4755444478,-200.826101442,233.699995339,7.40958117681,LKDS-01131_orig.npy,0.192
LKDS-01131,45.9290676153,-203.215222066,237.199995279,6.22000366996,LKDS-01131_orig.npy,0.012
LKDS-01131,38.3470165535,-219.907296208,239.299995244,5.68099233846,LKDS-01131_orig.npy,0.005
LKDS-01131,120.452007649,-165.280878085,252.194841149,17.2700704044,LKDS-01131_orig.npy,0.021
LKDS-01131,102.639523571,-211.776447137,251.605258192,8.16486006502,LKDS-01131_orig.npy,0.02
LKDS-01131,9.4311507364,-229.645082191,253.007529257,9.422334025,LKDS-01131_orig.npy,0.005
LKDS-01131,79.1789973427,-205.023376004,255.880717853,6.81872467961,LKDS-01131_orig.npy,0.174
LKDS-01131,127.853758436,-171.915826108,255.399994969,6.36470650768,LKDS-01131_orig.npy,0.005
LKDS-01131,123.158781733,-168.284245759,259.943139222,19.4959484463,LKDS-01131_orig.npy,0.012
LKDS-01131,132.728759962,-165.872855467,259.249994904,4.09670437953,LKDS-01131_orig.npy,0.005
LKDS-01131,-30.8398229967,-230.487973223,264.6878929,12.8036272872,LKDS-01131_orig.npy,0.179
LKDS-01131,-43.0751571018,-229.862753581,269.541174741,14.6934462984,LKDS-01131_orig.npy,0.017
LKDS-01131,-28.5980685505,-235.037975464,278.287852763,15.7840788373,LKDS-01131_orig.npy,0.041
LKDS-01131,-15.813431027,-232.228595846,275.34999463,13.5686416832,LKDS-01131_orig.npy,0.053
LKDS-01131,-44.3709048452,-230.238109988,277.0999946,4.50900660715,LKDS-01131_orig.npy,0.027
LKDS-01131,-92.954904427,-34.9841426234,281.596148369,9.0647395055,LKDS-01131_orig.npy,0.03
LKDS-01131,-26.5162117566,-231.959594902,286.199994445,6.59220765051,LKDS-01131_orig.npy,0.095
LKDS-01131,-97.5181160826,-32.8951860037,288.299994409,7.2313967433,LKDS-01131_orig.npy,0.094
LKDS-01131,-61.4954420226,-157.916304096,300.182480082,13.3257264759,LKDS-01131_orig.npy,0.172
LKDS-01131,-76.5935383552,-169.803069407,305.597052938,13.9715051459,LKDS-01131_orig.npy,0.005
LKDS-01131,-66.5538544968,-165.415824074,304.928883015,6.36470650768,LKDS-01131_orig.npy,0.191
LKDS-01131,-72.1736479224,-158.636525077,305.799994111,4.85718012601,LKDS-01131_orig.npy,0.084
LKDS-01131,-27.9721831945,-231.728902865,306.499994099,5.85324755321,LKDS-01131_orig.npy,0.013
LKDS-01131,102.698565904,-173.166891841,306.499994099,5.73956339876,LKDS-01131_orig.npy,0.096
LKDS-01131,113.654358732,-167.007702028,311.608878535,20.605692909,LKDS-01131_orig.npy,0.005
LKDS-01131,-83.1147024834,-160.921682042,316.99999392,5.01397046127,LKDS-01131_orig.npy,0.167
LKDS-01131,-86.4753105621,-37.6942040584,320.499993861,8.24991681203,LKDS-01131_orig.npy,0.132
LKDS-01131,114.07175284,-165.07211064,322.384999193,19.2379633837,LKDS-01131_orig.npy,0.005
LKDS-01131,-21.9597849478,-232.862672353,322.935708105,8.24991681203,LKDS-01131_orig.npy,0.005
LKDS-01131,-57.6317399617,-131.630124578,328.19999373,5.01397046127,LKDS-01131_orig.npy,0.005
LKDS-01132,46.1021599721,-177.82602403,-140.300000191,11.3619846769,LKDS-01132_orig.npy,0.005
LKDS-01132,25.8551026171,21.3537538831,-127.466667076,5.36820137364,LKDS-01132_orig.npy,0.005
LKDS-01132,65.7469881504,-205.621548503,-109.500000715,6.59220765051,LKDS-01132_orig.npy,0.005
LKDS-01132,15.0468490905,-122.37161867,-109.500000715,5.62118797776,LKDS-01132_orig.npy,0.022
LKDS-01132,5.24417584251,16.473059166,-100.460764758,8.19340875906,LKDS-01132_orig.npy,0.005
LKDS-01132,-43.4564110075,-71.4614855274,-76.2131591769,6.01592033231,LKDS-01132_orig.npy,0.179
LKDS-01132,-45.7965622359,-215.127404182,-45.5200018048,4.85718012601,LKDS-01132_orig.npy,0.042
LKDS-01132,-38.5935767549,-216.603878218,-32.066002034,9.14156299468,LKDS-01132_orig.npy,0.008
LKDS-01132,-55.0523421631,-140.832279849,-20.6000022292,8.38790080174,LKDS-01132_orig.npy,0.005
LKDS-01132,58.3055307068,-121.767164035,-5.20000249149,7.19468851343,LKDS-01132_orig.npy,0.005
LKDS-01132,66.4816875494,-116.617594429,-1.70000255109,8.54770863757,LKDS-01132_orig.npy,0.005
LKDS-01132,112.301274436,-205.924108026,3.84824134703,10.1095745907,LKDS-01132_orig.npy,0.005
LKDS-01132,-59.0517950089,-153.082879297,3.89999735354,6.31720692771,LKDS-01132_orig.npy,0.005
LKDS-01132,-7.62225291981,-207.419532675,5.2999973297,7.12012678974,LKDS-01132_orig.npy,0.005
LKDS-01132,45.4985488754,-148.916633837,15.7757689006,20.1378464352,LKDS-01132_orig.npy,0.005
LKDS-01132,-62.7954538646,-126.560070055,17.5934882446,12.4646410822,LKDS-01132_orig.npy,0.005
LKDS-01132,-79.2203773671,-162.630549591,20.6999970674,3.7221029454,LKDS-01132_orig.npy,0.005
LKDS-01132,-35.518532166,-123.641434576,38.891876108,13.5165742421,LKDS-01132_orig.npy,0.005
LKDS-01132,-91.0345546318,-145.765321773,56.9055520064,7.44420589079,LKDS-01132_orig.npy,0.005
LKDS-01132,-85.6429164936,-115.71487129,63.9084250517,12.2435752593,LKDS-01132_orig.npy,0.018
LKDS-01132,52.5385188983,-210.739697807,64.9016912299,9.239542691,LKDS-01132_orig.npy,0.075
LKDS-01132,72.0519221201,-196.305754687,70.5807769987,8.59967166853,LKDS-01132_orig.npy,0.005
LKDS-01132,-86.7191315541,-110.62710745,70.399996221,6.31720692771,LKDS-01132_orig.npy,0.005
LKDS-01132,-58.5463516872,-104.624925212,90.228416936,10.2870790654,LKDS-01132_orig.npy,0.005
LKDS-01132,100.865268033,-129.585701479,96.7746221526,18.0477609969,LKDS-01132_orig.npy,0.995
LKDS-01132,6.70830507215,-149.206167247,97.2532620954,9.12630159235,LKDS-01132_orig.npy,0.005
LKDS-01132,48.0300996576,-196.06236404,125.989125709,7.60168270066,LKDS-01132_orig.npy,0.043
LKDS-01132,50.9562607881,-190.519348724,131.299995184,8.27788284561,LKDS-01132_orig.npy,0.005
LKDS-01132,57.0961146893,-199.539481943,138.314208262,7.21920212194,LKDS-01132_orig.npy,0.005
LKDS-01132,64.9123504617,-163.616565176,157.829430216,17.3359873426,LKDS-01132_orig.npy,0.156
LKDS-01132,50.8403092102,-197.363225887,167.673553213,9.86710585984,LKDS-01132_orig.npy,0.005
LKDS-01132,-49.8659627331,-166.528915543,170.859755466,9.86056268427,LKDS-01132_orig.npy,0.005
LKDS-01132,54.2522617605,-149.899022933,172.207941086,14.4292370006,LKDS-01132_orig.npy,0.005
LKDS-01132,-57.5803188156,-162.061074366,171.899994492,7.83671355421,LKDS-01132_orig.npy,0.005
LKDS-01134,-96.3597214387,-36.0088567485,-33.4000000358,8.07799326207,LKDS-01134_orig.npy,0.005
LKDS-01134,-32.9667766196,14.8300902833,-5.58846204786,5.83460651119,LKDS-01134_orig.npy,0.02
LKDS-01134,16.1376123281,-183.459953011,2.08401422983,8.00911542375,LKDS-01134_orig.npy,0.019
LKDS-01134,163.979799864,-37.1938929106,14.399340714,19.094119523,LKDS-01134_orig.npy,0.096
LKDS-01134,-45.9188926788,-125.958223979,15.5417841206,12.3488381204,LKDS-01134_orig.npy,0.005
LKDS-01134,24.1698622123,24.9513613131,14.6463759576,8.07799326207,LKDS-01134_orig.npy,0.005
LKDS-01134,-30.8609939792,-126.623241532,19.7723674798,9.54967826406,LKDS-01134_orig.npy,0.005
LKDS-01134,170.266792462,-44.1325375681,24.0636353493,16.9548524984,LKDS-01134_orig.npy,0.005
LKDS-01134,172.578280555,-46.0241778755,35.9036111693,14.9342225681,LKDS-01134_orig.npy,0.005
LKDS-01134,-19.0681079416,-145.243965179,48.0623431595,10.244794646,LKDS-01134_orig.npy,0.005
LKDS-01134,171.630426087,-45.1336730353,53.6829971425,25.0363811687,LKDS-01134_orig.npy,0.005
LKDS-01134,55.6935233319,-148.517862044,50.7970706024,9.46516340462,LKDS-01134_orig.npy,0.005
LKDS-01134,-92.9389761696,-108.643307806,59.6999983787,4.68955585078,LKDS-01134_orig.npy,0.436
LKDS-01134,-58.6798363934,-110.156329752,65.2999982834,5.68099233846,LKDS-01134_orig.npy,0.005
LKDS-01134,34.8249198665,-178.890755297,79.299998045,6.11966348389,LKDS-01134_orig.npy,0.217
LKDS-01134,-36.4213656533,-126.423598903,85.319012027,9.33548729557,LKDS-01134_orig.npy,0.005
LKDS-01134,67.3801521397,-116.285674537,88.0125146302,14.1835188999,LKDS-01134_orig.npy,0.005
LKDS-01134,68.9132369969,-173.729054377,87.1283716141,8.20288091635,LKDS-01134_orig.npy,0.005
LKDS-01134,87.2187083949,-111.913045709,95.4411742407,10.5337805535,LKDS-01134_orig.npy,0.005
LKDS-01134,-71.1441894235,-131.74741767,99.8380232893,10.146810929,LKDS-01134_orig.npy,0.005
LKDS-01134,-64.4530261226,-131.15735326,105.199997604,7.0822530586,LKDS-01134_orig.npy,0.005
LKDS-01134,68.1124409333,-202.284075583,111.937115393,7.59064976397,LKDS-01134_orig.npy,0.005
LKDS-01134,-26.4515415005,-194.146050894,121.008817358,11.7018478272,LKDS-01134_orig.npy,0.005
LKDS-01134,-64.8158532061,-171.318172434,148.097337299,8.95494812154,LKDS-01134_orig.npy,0.005
LKDS-01134,-55.1894658503,-145.39481505,155.048205224,8.36976474342,LKDS-01134_orig.npy,0.005
LKDS-01134,-58.9788604502,-148.999621033,160.391203208,9.77469944044,LKDS-01134_orig.npy,0.005
LKDS-01134,-24.0993813813,-209.928932621,167.439285199,33.3536339001,LKDS-01134_orig.npy,0.992
LKDS-01134,-16.4359139349,-125.937127917,175.462350452,26.3615038913,LKDS-01134_orig.npy,0.005
LKDS-01134,-69.6384382019,-199.575926758,173.799996436,4.41304101503,LKDS-01134_orig.npy,0.005
LKDS-01134,-20.9421128726,-205.409135087,180.091799607,9.34278635038,LKDS-01134_orig.npy,0.355
LKDS-01134,59.9942443999,-112.79623175,189.479239412,17.4349800612,LKDS-01134_orig.npy,0.005
LKDS-01134,106.290623175,-183.526017977,187.038457749,5.58060036723,LKDS-01134_orig.npy,0.005
LKDS-01134,92.9436952438,-145.898231035,188.461107297,9.50760865132,LKDS-01134_orig.npy,0.005
LKDS-01134,-75.5204403233,-141.324636283,190.138031422,9.11865171317,LKDS-01134_orig.npy,0.005
LKDS-01134,-79.8021030833,-141.965814949,194.09999609,5.36820137364,LKDS-01134_orig.npy,0.005
LKDS-01134,-86.6765841771,-143.044841057,200.125671663,8.26858184582,LKDS-01134_orig.npy,0.005
LKDS-01134,-28.9307279187,-114.567159721,199.265543266,11.5368118205,LKDS-01134_orig.npy,0.005
LKDS-01134,-71.2577741992,-104.782358022,206.056213503,23.2280383601,LKDS-01134_orig.npy,0.005
LKDS-01134,70.9831310795,-104.398328003,199.289004044,12.8808291967,LKDS-01134_orig.npy,0.005
LKDS-01134,-92.4983708776,-123.773527266,205.999995887,6.67895717305,LKDS-01134_orig.npy,0.005
LKDS-01134,30.6319920473,-150.236189771,209.186474706,8.78502989229,LKDS-01134_orig.npy,0.006
LKDS-01134,82.4618079242,-96.9626432921,208.630464592,10.6920369406,LKDS-01134_orig.npy,0.005
LKDS-01134,87.7590733756,-87.7852195511,210.199995816,4.68955585078,LKDS-01134_orig.npy,0.005
LKDS-01134,-38.9148765315,-101.295790552,215.575139128,9.99618662215,LKDS-01134_orig.npy,0.005
LKDS-01134,-94.9139230184,-103.358189672,220.948382729,6.18691791831,LKDS-01134_orig.npy,0.005
LKDS-01135,-42.9835526316,114.0,610.246963563,7.78453681705,LKDS-01135_orig.npy,0.005
LKDS-01135,58.8944502075,145.956561203,645.943983402,9.72783372317,LKDS-01135_orig.npy,0.009
LKDS-01135,-24.0383,199.6825,648.7136,10.6078441795,LKDS-01135_orig.npy,0.354
LKDS-01135,-11.0267857143,203.112244898,652.0,6.54796331304,LKDS-01135_orig.npy,0.128
LKDS-01135,-61.8233506944,330.692708333,663.045138889,8.19340875906,LKDS-01135_orig.npy,0.005
LKDS-01135,-61.75,331.136574074,670.0,6.76350991072,LKDS-01135_orig.npy,0.005
LKDS-01135,-62.1044463087,332.026426174,681.046979866,9.48643350627,LKDS-01135_orig.npy,0.005
LKDS-01135,-62.4769736842,331.779605263,693.0,4.77483913203,LKDS-01135_orig.npy,0.005
LKDS-01135,-62.1993371212,331.222064394,700.568181818,6.31720692771,LKDS-01135_orig.npy,0.005
LKDS-01135,-27.5229561611,181.733412322,707.827014218,9.3061763105,LKDS-01135_orig.npy,0.005
LKDS-01135,-61.9227729885,331.325431034,707.25862069,6.92654843313,LKDS-01135_orig.npy,0.005
LKDS-01135,-61.7650308325,330.995760534,723.393627955,12.2943264105,LKDS-01135_orig.npy,0.005
LKDS-01135,109.195422535,187.991197183,756.422535211,7.40958117681,LKDS-01135_orig.npy,0.005
LKDS-01135,-13.2637061404,192.008223684,758.552631579,6.01592033231,LKDS-01135_orig.npy,0.005
LKDS-01135,-30.3427536232,134.653140097,764.741062802,12.5501016234,LKDS-01135_orig.npy,0.005
LKDS-01135,-6.66080729167,143.386067708,793.0,8.19340875906,LKDS-01135_orig.npy,0.005
LKDS-01135,-75.5625,82.1741071429,807.714285714,5.43367369667,LKDS-01135_orig.npy,0.005
LKDS-01135,94.4376110124,196.334480462,813.159857904,10.244794646,LKDS-01135_orig.npy,0.005
LKDS-01135,-80.734375,81.546875,815.538461538,5.83460651119,LKDS-01135_orig.npy,0.005
LKDS-01135,-80.4375,176.25,817.0,3.7221029454,LKDS-01135_orig.npy,0.005
LKDS-01135,-54.51875,156.926041667,827.044444444,10.1033418058,LKDS-01135_orig.npy,0.005
LKDS-01135,-23.96875,175.4375,827.0,4.68955585078,LKDS-01135_orig.npy,0.005
LKDS-01135,-30.4503600823,92.5730881344,831.312757202,17.7254103932,LKDS-01135_orig.npy,0.058
LKDS-01135,-58.8191964286,162.640625,832.0,6.84599986869,LKDS-01135_orig.npy,0.005
LKDS-01135,97.90625,53.15625,835.0,4.31270967107,LKDS-01135_orig.npy,0.005
LKDS-01135,96.4553571429,141.088647959,838.469387755,7.20696616269,LKDS-01135_orig.npy,0.005
LKDS-01135,-20.7759546539,163.39349642,840.980906921,9.2840712954,LKDS-01135_orig.npy,0.005
LKDS-01135,-76.5088235294,200.309558824,840.341176471,5.45515089105,LKDS-01135_orig.npy,0.005
LKDS-01135,47.1851851852,100.80787037,850.0,6.76350991072,LKDS-01135_orig.npy,0.024
LKDS-01135,-16.53836408,198.428195554,857.609642302,32.9005720733,LKDS-01135_orig.npy,0.995
LKDS-01135,75.7208935018,163.314530686,853.115523466,8.08773753359,LKDS-01135_orig.npy,0.005
LKDS-01135,-73.4899364407,177.427436441,852.576271186,6.08547470638,LKDS-01135_orig.npy,0.005
LKDS-01135,98.2362628535,80.7697622108,855.0,16.4576343768,LKDS-01135_orig.npy,0.016
LKDS-01135,-77.1625548246,181.819901316,858.210526316,7.57958466116,LKDS-01135_orig.npy,0.005
LKDS-01135,55.4165917266,39.3481339928,863.525179856,10.2021582653,LKDS-01135_orig.npy,0.013
LKDS-01135,-74.75,191.6875,867.0,3.7221029454,LKDS-01135_orig.npy,0.011
LKDS-01135,-45.8714285714,202.389285714,870.657142857,5.85324755321,LKDS-01135_orig.npy,0.005
LKDS-01135,12.1601890756,31.8404528478,876.073762838,12.6939548567,LKDS-01135_orig.npy,0.005
LKDS-01135,64.0217661692,27.2391169154,883.560945274,11.5368118205,LKDS-01135_orig.npy,0.022
LKDS-01135,28.3800505051,23.8036616162,905.545454545,5.73956339876,LKDS-01135_orig.npy,0.005
LKDS-01135,35.3263392857,32.925,912.35,6.44233253015,LKDS-01135_orig.npy,0.005
LKDS-01135,97.0459558824,49.3088235294,923.0,5.79696284056,LKDS-01135_orig.npy,0.005
LKDS-01135,-55.4739864865,115.817567568,970.248648649,7.06953803474,LKDS-01135_orig.npy,0.005
LKDS-01136,10.9990030978,-47.9085401242,-19.8217415115,12.0362366609,LKDS-01136_orig.npy,0.005
LKDS-01136,-0.419485627985,-59.6140406711,-16.2096123514,25.0617462991,LKDS-01136_orig.npy,0.005
